Domain,Country,Element,Item,Year,Unit,Value
Food Supply - Crops Primary Equivalent,Eastern Africa,Food supply quantity (kg/capita/yr),Maize and products,1993,kg,59.6
Food Supply - Crops Primary Equivalent,Eastern Africa,Food supply quantity (kg/capita/yr),Maize and products,1994,kg,60.64
Food Supply - Crops Primary Equivalent,Eastern Africa,Food supply quantity (kg/capita/yr),Maize and products,1995,kg,61.82
Food Supply - Crops Primary Equivalent,Eastern Africa,Food supply quantity (kg/capita/yr),Maize and products,1996,kg,62.91
Food Supply - Crops Primary Equivalent,Eastern Africa,Food supply quantity (kg/capita/yr),Maize and products,1997,kg,60.81
Food Supply - Crops Primary Equivalent,Eastern Africa,Food supply quantity (kg/capita/yr),Maize and products,1998,kg,61.07
Food Supply - Crops Primary Equivalent,Eastern Africa,Food supply quantity (kg/capita/yr),Maize and products,1999,kg,61.61
Food Supply - Crops Primary Equivalent,Eastern Africa,Food supply quantity (kg/capita/yr),Maize and products,2000,kg,60.47
Food Supply - Crops Primary Equivalent,Eastern Africa,Food supply quantity (kg/capita/yr),Maize Germ Oil,1992,kg,0.28
Food Supply - Crops Primary Equivalent,Eastern Africa,Food supply quantity (kg/capita/yr),Maize Germ Oil,1993,kg,0.3
Food Supply - Crops Primary Equivalent,Eastern Africa,Food supply quantity (kg/capita/yr),Maize Germ Oil,1994,kg,0.35
Food Supply - Crops Primary Equivalent,Eastern Africa,Food supply quantity (kg/capita/yr),Maize Germ Oil,1995,kg,0.33
Food Supply - Crops Primary Equivalent,Eastern Africa,Food supply quantity (kg/capita/yr),Maize Germ Oil,1996,kg,0.32
Food Supply - Crops Primary Equivalent,Eastern Africa,Food supply quantity (kg/capita/yr),Maize Germ Oil,1997,kg,0.32
Food Supply - Crops Primary Equivalent,Eastern Africa,Food supply quantity (kg/capita/yr),Maize Germ Oil,1998,kg,0.31
Food Supply - Crops Primary Equivalent,Eastern Africa,Food supply quantity (kg/capita/yr),Maize Germ Oil,1999,kg,0.31
Food Supply - Crops Primary Equivalent,Eastern Africa,Food supply quantity (kg/capita/yr),Maize Germ Oil,2000,kg,0.31
Food Supply - Crops Primary Equivalent,Eastern Africa,Food supply quantity (kg/capita/yr),Millet and products,1992,kg,4.13
Food Supply - Crops Primary Equivalent,Eastern Africa,Food supply quantity (kg/capita/yr),Millet and products,1993,kg,4.08
Food Supply - Crops Primary Equivalent,Eastern Africa,Food supply quantity (kg/capita/yr),Millet and products,1994,kg,4.4
Food Supply - Crops Primary Equivalent,Eastern Africa,Food supply quantity (kg/capita/yr),Millet and products,1995,kg,3.96
Food Supply - Crops Primary Equivalent,Eastern Africa,Food supply quantity (kg/capita/yr),Millet and products,1996,kg,4.32
Food Supply - Crops Primary Equivalent,Eastern Africa,Food supply quantity (kg/capita/yr),Millet and products,1997,kg,4.58
Food Supply - Crops Primary Equivalent,Eastern Africa,Food supply quantity (kg/capita/yr),Millet and products,1998,kg,4.1
Food Supply - Crops Primary Equivalent,Eastern Africa,Food supply quantity (kg/capita/yr),Millet and products,1999,kg,4.29
Food Supply - Crops Primary Equivalent,Eastern Africa,Food supply quantity (kg/capita/yr),Millet and products,2000,kg,3.88
Food Supply - Crops Primary Equivalent,Eastern Africa,Food supply quantity (kg/capita/yr),Nuts and products,1992,kg,0.53
Food Supply - Crops Primary Equivalent,Eastern Africa,Food supply quantity (kg/capita/yr),Nuts and products,1993,kg,0.5
Food Supply - Crops Primary Equivalent,Eastern Africa,Food supply quantity (kg/capita/yr),Nuts and products,1994,kg,0.47
Food Supply - Crops Primary Equivalent,Eastern Africa,Food supply quantity (kg/capita/yr),Nuts and products,1995,kg,0.55
Food Supply - Crops Primary Equivalent,Eastern Africa,Food supply quantity (kg/capita/yr),Nuts and products,1996,kg,0.61
Food Supply - Crops Primary Equivalent,Eastern Africa,Food supply quantity (kg/capita/yr),Nuts and products,1997,kg,0.66
Food Supply - Crops Primary Equivalent,Eastern Africa,Food supply quantity (kg/capita/yr),Nuts and products,1998,kg,0.62
Food Supply - Crops Primary Equivalent,Eastern Africa,Food supply quantity (kg/capita/yr),Nuts and products,1999,kg,0.64
Food Supply - Crops Primary Equivalent,Eastern Africa,Food supply quantity (kg/capita/yr),Nuts and products,2000,kg,0.63
Food Supply - Crops Primary Equivalent,Eastern Africa,Food supply quantity (kg/capita/yr),Oats,1992,kg,0.2
Food Supply - Crops Primary Equivalent,Eastern Africa,Food supply quantity (kg/capita/yr),Oats,1993,kg,0.2
Food Supply - Crops Primary Equivalent,Eastern Africa,Food supply quantity (kg/capita/yr),Oats,1994,kg,0.19
Food Supply - Crops Primary Equivalent,Eastern Africa,Food supply quantity (kg/capita/yr),Oats,1995,kg,0.21
Food Supply - Crops Primary Equivalent,Eastern Africa,Food supply quantity (kg/capita/yr),Oats,1996,kg,0.4
Food Supply - Crops Primary Equivalent,Eastern Africa,Food supply quantity (kg/capita/yr),Oats,1997,kg,0.31
Food Supply - Crops Primary Equivalent,Eastern Africa,Food supply quantity (kg/capita/yr),Oats,1998,kg,0.25
Food Supply - Crops Primary Equivalent,Eastern Africa,Food supply quantity (kg/capita/yr),Oats,1999,kg,0.23
Food Supply - Crops Primary Equivalent,Eastern Africa,Food supply quantity (kg/capita/yr),Oats,2000,kg,0.19
Food Supply - Crops Primary Equivalent,Eastern Africa,Food supply quantity (kg/capita/yr),"Oilcrops Oil, Other",1992,kg,0.28
Food Supply - Crops Primary Equivalent,Eastern Africa,Food supply quantity (kg/capita/yr),"Oilcrops Oil, Other",1993,kg,0.33
Food Supply - Crops Primary Equivalent,Eastern Africa,Food supply quantity (kg/capita/yr),"Oilcrops Oil, Other",1994,kg,0.33
Food Supply - Crops Primary Equivalent,Eastern Africa,Food supply quantity (kg/capita/yr),"Oilcrops Oil, Other",1995,kg,0.38
Food Supply - Crops Primary Equivalent,Eastern Africa,Food supply quantity (kg/capita/yr),"Oilcrops Oil, Other",1996,kg,0.37
Food Supply - Crops Primary Equivalent,Eastern Africa,Food supply quantity (kg/capita/yr),"Oilcrops Oil, Other",1997,kg,0.34
Food Supply - Crops Primary Equivalent,Eastern Africa,Food supply quantity (kg/capita/yr),"Oilcrops Oil, Other",1998,kg,0.35
Food Supply - Crops Primary Equivalent,Eastern Africa,Food supply quantity (kg/capita/yr),"Oilcrops Oil, Other",1999,kg,0.32
Food Supply - Crops Primary Equivalent,Eastern Africa,Food supply quantity (kg/capita/yr),"Oilcrops Oil, Other",2000,kg,0.31
Food Supply - Crops Primary Equivalent,Eastern Africa,Food supply quantity (kg/capita/yr),"Oilcrops, Other",1992,kg,0.51
Food Supply - Crops Primary Equivalent,Eastern Africa,Food supply quantity (kg/capita/yr),"Oilcrops, Other",1993,kg,0.03
Food Supply - Crops Primary Equivalent,Eastern Africa,Food supply quantity (kg/capita/yr),"Oilcrops, Other",1994,kg,0.03
Food Supply - Crops Primary Equivalent,Eastern Africa,Food supply quantity (kg/capita/yr),"Oilcrops, Other",1995,kg,0.06
Food Supply - Crops Primary Equivalent,Eastern Africa,Food supply quantity (kg/capita/yr),"Oilcrops, Other",1996,kg,0.08
Food Supply - Crops Primary Equivalent,Eastern Africa,Food supply quantity (kg/capita/yr),"Oilcrops, Other",1997,kg,0.05
Food Supply - Crops Primary Equivalent,Eastern Africa,Food supply quantity (kg/capita/yr),"Oilcrops, Other",1998,kg,0.06
Food Supply - Crops Primary Equivalent,Eastern Africa,Food supply quantity (kg/capita/yr),"Oilcrops, Other",1999,kg,0.05
Food Supply - Crops Primary Equivalent,Eastern Africa,Food supply quantity (kg/capita/yr),"Oilcrops, Other",2000,kg,0.05
Food Supply - Crops Primary Equivalent,Eastern Africa,Food supply quantity (kg/capita/yr),Olive Oil,1992,kg,0.0
Food Supply - Crops Primary Equivalent,Eastern Africa,Food supply quantity (kg/capita/yr),Olive Oil,1993,kg,0.0
Food Supply - Crops Primary Equivalent,Eastern Africa,Food supply quantity (kg/capita/yr),Olive Oil,1994,kg,0.0
Food Supply - Crops Primary Equivalent,Eastern Africa,Food supply quantity (kg/capita/yr),Olive Oil,1995,kg,0.0
Food Supply - Crops Primary Equivalent,Eastern Africa,Food supply quantity (kg/capita/yr),Olive Oil,1996,kg,0.01
Food Supply - Crops Primary Equivalent,Eastern Africa,Food supply quantity (kg/capita/yr),Olive Oil,1997,kg,0.01
Food Supply - Crops Primary Equivalent,Eastern Africa,Food supply quantity (kg/capita/yr),Olive Oil,1998,kg,0.01
Food Supply - Crops Primary Equivalent,Eastern Africa,Food supply quantity (kg/capita/yr),Olive Oil,1999,kg,0.0
Food Supply - Crops Primary Equivalent,Eastern Africa,Food supply quantity (kg/capita/yr),Olive Oil,2000,kg,0.01
Food Supply - Crops Primary Equivalent,Eastern Africa,Food supply quantity (kg/capita/yr),Olives (including preserved),1992,kg,0.0
Food Supply - Crops Primary Equivalent,Eastern Africa,Food supply quantity (kg/capita/yr),Olives (including preserved),1993,kg,0.0
Food Supply - Crops Primary Equivalent,Eastern Africa,Food supply quantity (kg/capita/yr),Olives (including preserved),1994,kg,0.0
Food Supply - Crops Primary Equivalent,Eastern Africa,Food supply quantity (kg/capita/yr),Olives (including preserved),1995,kg,0.0
Food Supply - Crops Primary Equivalent,Eastern Africa,Food supply quantity (kg/capita/yr),Olives (including preserved),1996,kg,0.0
Food Supply - Crops Primary Equivalent,Eastern Africa,Food supply quantity (kg/capita/yr),Olives (including preserved),1997,kg,0.0
Food Supply - Crops Primary Equivalent,Eastern Africa,Food supply quantity (kg/capita/yr),Olives (including preserved),1998,kg,0.0
Food Supply - Crops Primary Equivalent,Eastern Africa,Food supply quantity (kg/capita/yr),Olives (including preserved),1999,kg,0.0
Food Supply - Crops Primary Equivalent,Eastern Africa,Food supply quantity (kg/capita/yr),Olives (including preserved),2000,kg,0.0
Food Supply - Crops Primary Equivalent,Eastern Africa,Food supply quantity (kg/capita/yr),Onions,1992,kg,1.18
Food Supply - Crops Primary Equivalent,Eastern Africa,Food supply quantity (kg/capita/yr),Onions,1993,kg,1.46
Food Supply - Crops Primary Equivalent,Eastern Africa,Food supply quantity (kg/capita/yr),Onions,1994,kg,1.43
Food Supply - Crops Primary Equivalent,Eastern Africa,Food supply quantity (kg/capita/yr),Onions,1995,kg,1.42
Food Supply - Crops Primary Equivalent,Eastern Africa,Food supply quantity (kg/capita/yr),Onions,1996,kg,1.51
Food Supply - Crops Primary Equivalent,Eastern Africa,Food supply quantity (kg/capita/yr),Onions,1997,kg,1.47
Food Supply - Crops Primary Equivalent,Eastern Africa,Food supply quantity (kg/capita/yr),Onions,1998,kg,1.55
Food Supply - Crops Primary Equivalent,Eastern Africa,Food supply quantity (kg/capita/yr),Onions,1999,kg,1.61
Food Supply - Crops Primary Equivalent,Eastern Africa,Food supply quantity (kg/capita/yr),Onions,2000,kg,1.64
Food Supply - Crops Primary Equivalent,Eastern Africa,Food supply quantity (kg/capita/yr),"Oranges, Mandarines",1992,kg,0.94
Food Supply - Crops Primary Equivalent,Eastern Africa,Food supply quantity (kg/capita/yr),"Oranges, Mandarines",1993,kg,0.99
Food Supply - Crops Primary Equivalent,Eastern Africa,Food supply quantity (kg/capita/yr),"Oranges, Mandarines",1994,kg,0.93
Food Supply - Crops Primary Equivalent,Eastern Africa,Food supply quantity (kg/capita/yr),"Oranges, Mandarines",1995,kg,0.85
Food Supply - Crops Primary Equivalent,Eastern Africa,Food supply quantity (kg/capita/yr),"Oranges, Mandarines",1996,kg,0.88
Food Supply - Crops Primary Equivalent,Eastern Africa,Food supply quantity (kg/capita/yr),"Oranges, Mandarines",1997,kg,0.95
Food Supply - Crops Primary Equivalent,Eastern Africa,Food supply quantity (kg/capita/yr),"Oranges, Mandarines",1998,kg,0.88
Food Supply - Crops Primary Equivalent,Eastern Africa,Food supply quantity (kg/capita/yr),"Oranges, Mandarines",1999,kg,0.91
Food Supply - Crops Primary Equivalent,Eastern Africa,Food supply quantity (kg/capita/yr),"Oranges, Mandarines",2000,kg,0.91
Food Supply - Crops Primary Equivalent,Eastern Africa,Food supply quantity (kg/capita/yr),Palm Oil,1992,kg,1.18
Food Supply - Crops Primary Equivalent,Eastern Africa,Food supply quantity (kg/capita/yr),Palm Oil,1993,kg,1.22
Food Supply - Crops Primary Equivalent,Eastern Africa,Food supply quantity (kg/capita/yr),Palm Oil,1994,kg,1.4
Food Supply - Crops Primary Equivalent,Eastern Africa,Food supply quantity (kg/capita/yr),Palm Oil,1995,kg,1.23
Food Supply - Crops Primary Equivalent,Eastern Africa,Food supply quantity (kg/capita/yr),Palm Oil,1996,kg,1.27
Food Supply - Crops Primary Equivalent,Eastern Africa,Food supply quantity (kg/capita/yr),Palm Oil,1997,kg,1.37
Food Supply - Crops Primary Equivalent,Eastern Africa,Food supply quantity (kg/capita/yr),Palm Oil,1998,kg,1.18
Food Supply - Crops Primary Equivalent,Eastern Africa,Food supply quantity (kg/capita/yr),Palm Oil,1999,kg,1.36
Food Supply - Crops Primary Equivalent,Eastern Africa,Food supply quantity (kg/capita/yr),Palm Oil,2000,kg,1.35
Food Supply - Crops Primary Equivalent,Eastern Africa,Food supply quantity (kg/capita/yr),Palmkernel Oil,1992,kg,0.07
Food Supply - Crops Primary Equivalent,Eastern Africa,Food supply quantity (kg/capita/yr),Palmkernel Oil,1993,kg,0.05
Food Supply - Crops Primary Equivalent,Eastern Africa,Food supply quantity (kg/capita/yr),Palmkernel Oil,1994,kg,0.04
Food Supply - Crops Primary Equivalent,Eastern Africa,Food supply quantity (kg/capita/yr),Palmkernel Oil,1995,kg,0.05
Food Supply - Crops Primary Equivalent,Eastern Africa,Food supply quantity (kg/capita/yr),Palmkernel Oil,1996,kg,0.04
Food Supply - Crops Primary Equivalent,Eastern Africa,Food supply quantity (kg/capita/yr),Palmkernel Oil,1997,kg,0.04
Food Supply - Crops Primary Equivalent,Eastern Africa,Food supply quantity (kg/capita/yr),Palmkernel Oil,1998,kg,0.02
Food Supply - Crops Primary Equivalent,Eastern Africa,Food supply quantity (kg/capita/yr),Palmkernel Oil,1999,kg,0.03
Food Supply - Crops Primary Equivalent,Eastern Africa,Food supply quantity (kg/capita/yr),Palmkernel Oil,2000,kg,0.02
Food Supply - Crops Primary Equivalent,Eastern Africa,Food supply quantity (kg/capita/yr),Peas,1992,kg,1.01
Food Supply - Crops Primary Equivalent,Eastern Africa,Food supply quantity (kg/capita/yr),Peas,1993,kg,0.7
Food Supply - Crops Primary Equivalent,Eastern Africa,Food supply quantity (kg/capita/yr),Peas,1994,kg,0.56
Food Supply - Crops Primary Equivalent,Eastern Africa,Food supply quantity (kg/capita/yr),Peas,1995,kg,0.59
Food Supply - Crops Primary Equivalent,Eastern Africa,Food supply quantity (kg/capita/yr),Peas,1996,kg,0.66
Food Supply - Crops Primary Equivalent,Eastern Africa,Food supply quantity (kg/capita/yr),Peas,1997,kg,0.73
Food Supply - Crops Primary Equivalent,Eastern Africa,Food supply quantity (kg/capita/yr),Peas,1998,kg,0.76
Food Supply - Crops Primary Equivalent,Eastern Africa,Food supply quantity (kg/capita/yr),Peas,1999,kg,0.69
Food Supply - Crops Primary Equivalent,Eastern Africa,Food supply quantity (kg/capita/yr),Peas,2000,kg,0.98
Food Supply - Crops Primary Equivalent,Eastern Africa,Food supply quantity (kg/capita/yr),Pepper,1992,kg,0.02
Food Supply - Crops Primary Equivalent,Eastern Africa,Food supply quantity (kg/capita/yr),Pepper,1993,kg,0.02
Food Supply - Crops Primary Equivalent,Eastern Africa,Food supply quantity (kg/capita/yr),Pepper,1994,kg,0.02
Food Supply - Crops Primary Equivalent,Eastern Africa,Food supply quantity (kg/capita/yr),Pepper,1995,kg,0.02
Food Supply - Crops Primary Equivalent,Eastern Africa,Food supply quantity (kg/capita/yr),Pepper,1996,kg,0.02
Food Supply - Crops Primary Equivalent,Eastern Africa,Food supply quantity (kg/capita/yr),Pepper,1997,kg,0.02
Food Supply - Crops Primary Equivalent,Eastern Africa,Food supply quantity (kg/capita/yr),Pepper,1998,kg,0.02
Food Supply - Crops Primary Equivalent,Eastern Africa,Food supply quantity (kg/capita/yr),Pepper,1999,kg,0.01
Food Supply - Crops Primary Equivalent,Eastern Africa,Food supply quantity (kg/capita/yr),Pepper,2000,kg,0.03
Food Supply - Crops Primary Equivalent,Eastern Africa,Food supply quantity (kg/capita/yr),Pimento,1992,kg,0.59
Food Supply - Crops Primary Equivalent,Eastern Africa,Food supply quantity (kg/capita/yr),Pimento,1993,kg,0.67
Food Supply - Crops Primary Equivalent,Eastern Africa,Food supply quantity (kg/capita/yr),Pimento,1994,kg,0.71
Food Supply - Crops Primary Equivalent,Eastern Africa,Food supply quantity (kg/capita/yr),Pimento,1995,kg,0.61
Food Supply - Crops Primary Equivalent,Eastern Africa,Food supply quantity (kg/capita/yr),Pimento,1996,kg,0.61
Food Supply - Crops Primary Equivalent,Eastern Africa,Food supply quantity (kg/capita/yr),Pimento,1997,kg,0.47
Food Supply - Crops Primary Equivalent,Eastern Africa,Food supply quantity (kg/capita/yr),Pimento,1998,kg,0.58
Food Supply - Crops Primary Equivalent,Eastern Africa,Food supply quantity (kg/capita/yr),Pimento,1999,kg,0.59
Food Supply - Crops Primary Equivalent,Eastern Africa,Food supply quantity (kg/capita/yr),Pimento,2000,kg,0.58
Food Supply - Crops Primary Equivalent,Eastern Africa,Food supply quantity (kg/capita/yr),Pineapples and products,1992,kg,1.83
Food Supply - Crops Primary Equivalent,Eastern Africa,Food supply quantity (kg/capita/yr),Pineapples and products,1993,kg,2.67
Food Supply - Crops Primary Equivalent,Eastern Africa,Food supply quantity (kg/capita/yr),Pineapples and products,1994,kg,1.77
Food Supply - Crops Primary Equivalent,Eastern Africa,Food supply quantity (kg/capita/yr),Pineapples and products,1995,kg,2.03
Food Supply - Crops Primary Equivalent,Eastern Africa,Food supply quantity (kg/capita/yr),Pineapples and products,1996,kg,2.34
Food Supply - Crops Primary Equivalent,Eastern Africa,Food supply quantity (kg/capita/yr),Pineapples and products,1997,kg,1.27
Food Supply - Crops Primary Equivalent,Eastern Africa,Food supply quantity (kg/capita/yr),Pineapples and products,1998,kg,2.2
Food Supply - Crops Primary Equivalent,Eastern Africa,Food supply quantity (kg/capita/yr),Pineapples and products,1999,kg,2.37
